Year,ID,Realization,NAO Index,NAO Anomaly
1982,r6,6,19.36724853515625,-4.843635890794836
1982,r7,7,24.8101806640625,0.6529939070991837
1982,r8,8,22.12371826171875,-1.783500339673914
1982,r9,9,27.70819091796875,3.6145537003226913
1982,r10,10,23.116943359375,-2.0554517663043477
1983,r1,1,24.68524169921875,-0.32103298021399596
1983,r2,2,24.318359375,0.19819176715353137
1983,r3,3,29.83856201171875,5.203511113705844
1983,r4,4,24.8466796875,0.668774148692254
1983,r5,5,29.63922119140625,5.312606148097824
1983,r6,6,24.37042236328125,0.15953793733016397
1983,r7,7,27.93780517578125,3.7806184188179337
1983,r8,8,24.87677001953125,0.969551418138586
1983,r9,9,21.0924072265625,-3.0012299910835587
1983,r10,10,28.81536865234375,3.6429735266644023
1984,r1,1,23.85943603515625,-1.146838644276496
1984,r2,2,24.20697021484375,0.08680260699728137
1984,r3,3,21.12103271484375,-3.5140181831691564
1984,r4,4,23.52899169921875,-0.648913839588996
1984,r5,5,26.6844482421875,2.3578331988790744
1984,r6,6,25.429931640625,1.219047214673914
1984,r7,7,27.214111328125,3.0569245711616837
1984,r8,8,22.17901611328125,-1.728202488111414
1984,r9,9,22.76708984375,-1.3265473738960587
1984,r10,10,25.4632568359375,0.29086171025815233
1985,r1,1,23.09552001953125,-1.910754659901496
1985,r2,2,19.62957763671875,-4.490589971127719
1985,r3,3,28.73590087890625,4.100849980893344
1985,r4,4,24.70404052734375,0.526134988536004
1985,r5,5,23.09503173828125,-1.2315833050271756
1985,r6,6,23.4853515625,-0.725532863451086
1985,r7,7,20.6842041015625,-3.4729826554008163
1985,r8,8,24.8634033203125,0.956184718919836
1985,r9,9,22.60784912109375,-1.4857880965523087
1985,r10,10,24.1746826171875,-0.9977125084918477
1986,r1,1,23.46282958984375,-1.543445089588996
1986,r2,2,21.93939208984375,-2.1807755180027186
1986,r3,3,26.72967529296875,2.0946243949558436
1986,r4,4,23.4150390625,-0.762866476307746
1986,r5,5,22.875244140625,-1.4513709026834256
1986,r6,6,22.2540283203125,-1.956856105638586
1986,r7,7,26.45513916015625,2.2979524031929337
1986,r8,8,27.35687255859375,3.449653957201086
1986,r9,9,23.7298583984375,-0.3637788192085587
1986,r10,10,25.87841796875,0.7060228430706523
1987,r1,1,27.4010009765625,2.394726297129754
1987,r2,2,24.9434814453125,0.8233138374660314
1987,r3,3,22.5654296875,-2.0696212105129064
1987,r4,4,27.09405517578125,2.916149636973504
1987,r5,5,25.04351806640625,0.7169030230978244
1987,r6,6,20.37701416015625,-3.833870265794836
1987,r7,7,26.6085205078125,2.4513337508491837
1987,r8,8,27.2783203125,3.371101711107336
1987,r9,9,23.15570068359375,-0.9379365340523087
1987,r10,10,29.47869873046875,4.306303604789402
1988,r1,1,27.279296875,2.273022195567254
1988,r2,2,26.75152587890625,2.6313582710597814
1988,r3,3,27.5850830078125,2.9500321097995936
1988,r4,4,27.52130126953125,3.343395730723504
1988,r5,5,24.22039794921875,-0.10621709408967561
1988,r6,6,26.133544921875,1.922660495923914
1988,r7,7,27.64459228515625,3.4874055281929337
1988,r8,8,27.4669189453125,3.559700343919836
1988,r9,9,22.052001953125,-2.0416352645210587
1988,r10,10,23.64068603515625,-1.5317090905230977
1989,r1,1,24.3450927734375,-0.661181905995246
1989,r2,2,24.20025634765625,0.08008873980978137
1989,r3,3,27.2451171875,2.6100662894870936
1989,r4,4,20.7852783203125,-3.392627218495246
1989,r5,5,24.9423828125,0.6157677691915744
1989,r6,6,26.4622802734375,2.251395847486414
1989,r7,7,22.30572509765625,-1.8514616593070663
1989,r8,8,25.16082763671875,1.253609035326086
1989,r9,9,21.65045166015625,-2.4431855574898087
1989,r10,10,24.9376220703125,-0.23477305536684767
1990,r1,1,29.3668212890625,4.360546609629754
1990,r2,2,25.7733154296875,1.6531478218410314
1990,r3,3,26.71826171875,2.0832108207370936
1990,r4,4,18.1788330078125,-5.999072530995246
1990,r5,5,21.28912353515625,-3.0374915081521756
1990,r6,6,25.234375,1.023490574048914
1990,r7,7,24.15679931640625,-0.00038744055706629865
1990,r8,8,20.84686279296875,-3.060355808423914
1990,r9,9,26.86602783203125,2.7723906143851913
1990,r10,10,25.45721435546875,0.28481922978940233
1991,r1,1,26.8370361328125,1.830761453379754
1991,r2,2,23.41796875,-0.7021988578464686
1991,r3,3,25.2255859375,0.5905350394870936
1991,r4,4,22.97283935546875,-1.205066183338996
1991,r5,5,22.83831787109375,-1.4882971722146756
1991,r6,6,24.21075439453125,-0.00013003141983602973
1991,r7,7,26.6004638671875,2.4432771102241837
1991,r8,8,27.07147216796875,3.164253566576086
1991,r9,9,25.08953857421875,0.9959013565726913
1991,r10,10,22.59088134765625,-2.5815137780230977
1992,r1,1,25.32818603515625,0.32191135572350404
1992,r2,2,24.4727783203125,0.3526107124660314
1992,r3,3,23.859130859375,-0.7759200386379064
1992,r4,4,24.4561767578125,0.27827121900475404
1992,r5,5,22.951171875,-1.3754431683084256
1992,r6,6,29.1326904296875,4.921806003736414
1992,r7,7,28.6290283203125,4.471841563349184
1992,r8,8,26.04669189453125,2.139473293138586
1992,r9,9,22.54058837890625,-1.5530488387398087
1992,r10,10,25.36212158203125,0.18972645635190233
1993,r1,1,19.82763671875,-5.178637960682746
1993,r2,2,27.8369140625,3.7167464546535314
1993,r3,3,27.75531005859375,3.1202591605808436
1993,r4,4,24.90618896484375,0.728283426036004
1993,r5,5,20.61041259765625,-3.7162024456521756
1993,r6,6,24.06329345703125,-0.14759096891983603
1993,r7,7,26.89154052734375,2.7343537703804337
1993,r8,8,22.7550048828125,-1.152213718580164
1993,r9,9,22.8905029296875,-1.2031342879585587
1993,r10,10,24.6602783203125,-0.5121168053668477
1994,r1,1,23.63177490234375,-1.374499777088996
1994,r2,2,24.422607421875,0.3024398140285314
1994,r3,3,26.0042724609375,1.3692215629245936
1994,r4,4,25.7034912109375,1.525585672129754
1994,r5,5,26.603271484375,2.2766564410665744
1994,r6,6,23.48193359375,-0.728950832201086
1994,r7,7,26.266845703125,2.1096589461616837
1994,r8,8,25.93463134765625,2.027412746263586
1994,r9,9,26.50946044921875,2.4158232315726913
1994,r10,10,28.02301025390625,2.8506151282269023
1995,r1,1,27.91107177734375,2.904797097911004
1995,r2,2,26.22576904296875,2.1056014351222814
1995,r3,3,23.73773193359375,-0.8973189644191564
1995,r4,4,23.2008056640625,-0.977099874745246
1995,r5,5,25.96636962890625,1.6397545855978244
1995,r6,6,25.63604736328125,1.425162937330164
1995,r7,7,27.71221923828125,3.5550324813179337
1995,r8,8,26.0670166015625,2.159798000169836
1995,r9,9,27.28515625,3.1915190323539413
1995,r10,10,26.892578125,1.7201829993206523
1996,r1,1,22.08917236328125,-2.917102316151496
1996,r2,2,22.11572265625,-2.0044449515964686
1996,r3,3,20.0135498046875,-4.621501093325406
1996,r4,4,18.252197265625,-5.925708273182746
1996,r5,5,25.91827392578125,1.5916588824728244
1996,r6,6,27.81927490234375,3.608390476392664
1996,r7,7,18.5264892578125,-5.630697499150816
1996,r8,8,21.15240478515625,-2.754813816236414
1996,r9,9,26.9173583984375,2.8237211807914413
1996,r10,10,22.8013916015625,-2.3710035241168477
1997,r1,1,29.55267333984375,4.546398660411004
1997,r2,2,26.06549072265625,1.9453231148097814
1997,r3,3,30.61236572265625,5.977314824643344
1997,r4,4,23.513671875,-0.664233663807746
1997,r5,5,22.83856201171875,-1.4880530315896756
1997,r6,6,21.01171875,-3.199165675951086
1997,r7,7,25.63720703125,1.4800202742866837
1997,r8,8,22.83441162109375,-1.072806980298914
1997,r9,9,26.44573974609375,2.3521025284476913
1997,r10,10,24.5035400390625,-0.6688550866168477
1998,r1,1,28.00067138671875,2.994396707286004
1998,r2,2,24.49578857421875,0.3756209663722814
1998,r3,3,21.37646484375,-3.2585860542629064
1998,r4,4,23.9510498046875,-0.22685573412024596
1998,r5,5,25.105712890625,0.7790978473165744
1998,r6,6,26.74273681640625,2.531852390455164
1998,r7,7,23.27203369140625,-0.8851530655570663
1998,r8,8,26.10687255859375,2.199653957201086
1998,r9,9,23.96612548828125,-0.1275117293648087
1998,r10,10,24.90753173828125,-0.26486338739809767
1999,r1,1,26.3211669921875,1.314892312754754
1999,r2,2,20.26153564453125,-3.8586319633152186
1999,r3,3,21.37384033203125,-3.2612105659816564
1999,r4,4,23.97100830078125,-0.20689723802649596
1999,r5,5,24.85089111328125,0.5242760699728244
1999,r6,6,25.12420654296875,0.913322117017664
1999,r7,7,25.22021484375,1.0630280867866837
1999,r8,8,27.751708984375,3.844490382982336
1999,r9,9,23.01776123046875,-1.0758759871773087
1999,r10,10,28.177734375,3.0053392493206523
2000,r1,1,27.8665771484375,2.860302469004754
2000,r2,2,27.1624755859375,3.0423079780910314
2000,r3,3,25.91888427734375,1.2838333793308436
2000,r4,4,26.74005126953125,2.562145730723504
2000,r5,5,28.3970947265625,4.070479683254074
2000,r6,6,23.3465576171875,-0.864326808763586
2000,r7,7,23.75732421875,-0.3998625382133163
2000,r8,8,21.48040771484375,-2.426810886548914
2000,r9,9,20.61212158203125,-3.4815156356148087
2000,r10,10,27.91363525390625,2.7412401282269023
2001,r1,1,24.8055419921875,-0.20073268724524596
2001,r2,2,25.63287353515625,1.5127059273097814
2001,r3,3,25.73968505859375,1.1046341605808436
2001,r4,4,25.0244140625,0.846508523692254
2001,r5,5,25.39129638671875,1.0646813434103244
2001,r6,6,25.99566650390625,1.784782077955164
2001,r7,7,27.1929931640625,3.0358064070991837
2001,r8,8,26.24169921875,2.334480617357336
2001,r9,9,21.13995361328125,-2.9536836043648087
2001,r10,10,26.4522705078125,1.2798753821331523
2002,r1,1,29.7435302734375,4.737255594004754
2002,r2,2,23.3929443359375,-0.7272232719089686
2002,r3,3,20.34368896484375,-4.291361933169156
2002,r4,4,27.8740234375,3.696117898692254
2002,r5,5,29.512939453125,5.186324409816574
2002,r6,6,24.81024169921875,0.599357273267664
2002,r7,7,23.9075927734375,-0.2495939835258163
2002,r8,8,22.6005859375,-1.306632663892664
2002,r9,9,24.21649169921875,0.1228544815726913
2002,r10,10,26.11444091796875,0.9420457922894023
2003,r1,1,23.66656494140625,-1.339709738026496
2003,r2,2,25.5308837890625,1.4107161812160314
2003,r3,3,24.31585693359375,-0.3191939644191564
2003,r4,4,26.15557861328125,1.977673074473504
2003,r5,5,27.68695068359375,3.3603356402853244
2003,r6,6,27.3438720703125,3.132987644361414
2003,r7,7,25.39544677734375,1.2382600203804337
2003,r8,8,18.67156982421875,-5.235648777173914
2003,r9,9,26.76214599609375,2.6685087784476913
2003,r10,10,27.37408447265625,2.2016893469769023
2004,r1,1,26.7667236328125,1.760448953379754
2004,r2,2,26.658935546875,2.5387679390285314
2004,r3,3,26.0126953125,1.3776444144870936
2004,r4,4,22.56927490234375,-1.608630636463996
2004,r5,5,24.73944091796875,0.4128258746603244
2004,r6,6,23.96954345703125,-0.24134096891983603
2004,r7,7,22.78106689453125,-1.3761198624320663
2004,r8,8,25.38568115234375,1.478462550951086
2004,r9,9,23.95440673828125,-0.1392304793648087
2004,r10,10,23.12860107421875,-2.0437940514605977
2005,r1,1,28.83453369140625,3.828259011973504
2005,r2,2,23.47039794921875,-0.6497696586277186
2005,r3,3,24.2349853515625,-0.4000655464504064
2005,r4,4,26.0440673828125,1.866161844004754
2005,r5,5,20.275146484375,-4.051468558933426
2005,r6,6,28.41748046875,4.206596042798914
2005,r7,7,28.80615234375,4.648965586786684
2005,r8,8,27.30059814453125,3.393379543138586
2005,r9,9,23.457275390625,-0.6363618270210587
2005,r10,10,30.8853759765625,5.712980850883152
